,user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained,DoW,channel_code,is_correct_lang
6072,a100003846,2018-01-15,Email,personalization,False,English,English,19-24 years,,,,True,,,Yes
6073,a100003847,2018-01-15,Email,personalization,False,English,English,24-30 years,,,,True,,,Yes
6074,a100003848,2018-01-15,Email,personalization,False,English,English,30-36 years,,,,True,,,Yes
6075,a100003849,2018-01-15,Email,personalization,False,English,English,36-45 years,,,,True,,,Yes
6076,a100003850,2018-01-15,Email,personalization,False,English,English,45-55 years,,,,True,,,Yes
6077,a100003851,2018-01-15,Email,personalization,False,English,English,55+ years,,,,True,,,Yes
6078,a100003852,2018-01-15,Email,personalization,False,English,English,0-18 years,,,,True,,,Yes
6079,a100003853,2018-01-15,Email,personalization,False,English,English,19-24 years,,,,True,,,Yes
6080,a100003854,2018-01-15,Email,personalization,False,English,English,24-30 years,,,,True,,,Yes
6081,a100003855,2018-01-15,Email,personalization,False,English,English,30-36 years,,,,True,,,Yes
6082,a100003856,2018-01-15,Email,personalization,False,English,English,36-45 years,,,,True,,,Yes
6083,a100003857,2018-01-15,Email,personalization,False,English,English,45-55 years,,,,True,,,Yes
6084,a100003858,2018-01-15,Email,personalization,False,English,English,55+ years,,,,True,,,Yes
6085,a100003859,2018-01-15,Email,personalization,False,English,English,0-18 years,,,,True,,,Yes
6086,a100003860,2018-01-15,Email,personalization,False,English,English,19-24 years,,,,True,,,Yes
6087,a100003861,2018-01-15,Email,personalization,False,English,English,24-30 years,,,,True,,,Yes
6088,a100003862,2018-01-15,Email,personalization,False,English,English,30-36 years,,,,True,,,Yes
6089,a100003863,2018-01-15,Email,personalization,False,English,English,36-45 years,,,,True,,,Yes
6090,a100003864,2018-01-15,Email,personalization,False,English,English,45-55 years,,,,True,,,Yes
6091,a100003865,2018-01-15,Email,personalization,False,English,English,55+ years,,,,True,,,Yes
6092,a100003866,2018-01-15,Email,personalization,False,English,English,0-18 years,,,,True,,,Yes
6093,a100003867,2018-01-15,Email,personalization,False,English,English,19-24 years,,,,True,,,Yes
6094,a100003868,2018-01-15,Email,personalization,False,English,English,24-30 years,,,,True,,,Yes
6095,a100003869,2018-01-15,Email,personalization,False,English,English,30-36 years,,,,True,,,Yes
6096,a100003870,2018-01-15,Email,personalization,False,English,English,36-45 years,,,,True,,,Yes
6097,a100003871,2018-01-15,Email,personalization,False,English,English,45-55 years,,,,True,,,Yes
6098,a100003872,2018-01-15,Email,personalization,False,English,English,55+ years,,,,True,,,Yes
6099,a100003873,2018-01-15,Email,personalization,False,English,English,0-18 years,,,,True,,,Yes
6100,a100003874,2018-01-15,Email,personalization,False,English,English,19-24 years,,,,True,,,Yes
6101,a100003875,2018-01-15,Email,personalization,False,English,English,24-30 years,,,,True,,,Yes
6102,a100003876,2018-01-15,Email,personalization,False,English,English,30-36 years,,,,True,,,Yes
6103,a100003877,2018-01-15,Email,personalization,False,English,English,36-45 years,,,,True,,,Yes
6104,a100003878,2018-01-15,Email,personalization,False,English,English,45-55 years,,,,True,,,Yes
6105,a100003879,2018-01-15,Email,personalization,False,English,English,55+ years,,,,True,,,Yes
6106,a100003880,2018-01-15,Email,personalization,False,English,English,0-18 years,,,,True,,,Yes
6107,a100003881,2018-01-15,Email,personalization,False,English,English,19-24 years,,,,True,,,Yes
6108,a100003882,2018-01-15,Email,personalization,False,English,English,24-30 years,,,,True,,,Yes
6109,a100003883,2018-01-15,Email,personalization,False,English,English,30-36 years,,,,True,,,Yes
6110,a100003884,2018-01-15,Email,personalization,False,English,English,36-45 years,,,,True,,,Yes
6111,a100003885,2018-01-15,Email,personalization,False,English,English,45-55 years,,,,True,,,Yes
6112,a100003886,2018-01-15,Email,personalization,False,English,English,55+ years,,,,True,,,Yes
6113,a100003887,2018-01-15,Email,personalization,False,English,English,0-18 years,,,,True,,,Yes
6114,a100003888,2018-01-15,Email,personalization,False,English,English,19-24 years,,,,True,,,Yes
6115,a100003889,2018-01-15,Email,personalization,False,English,English,24-30 years,,,,True,,,Yes
6116,a100003890,2018-01-15,Email,personalization,False,English,English,30-36 years,,,,True,,,Yes
6117,a100003891,2018-01-15,Email,personalization,False,English,English,36-45 years,,,,True,,,Yes
6118,a100003892,2018-01-15,Email,personalization,False,English,English,45-55 years,,,,True,,,Yes
6119,a100003893,2018-01-15,Email,personalization,False,English,English,55+ years,,,,True,,,Yes
6120,a100003894,2018-01-15,Email,personalization,False,English,English,0-18 years,,,,True,,,Yes
6121,a100003895,2018-01-15,Email,personalization,False,English,English,19-24 years,,,,True,,,Yes
6122,a100003896,2018-01-15,Email,personalization,False,English,English,24-30 years,,,,True,,,Yes
6123,a100003897,2018-01-15,Email,personalization,False,English,English,30-36 years,,,,True,,,Yes
6124,a100003898,2018-01-15,Email,personalization,False,English,English,36-45 years,,,,True,,,Yes
6125,a100003899,2018-01-15,Email,personalization,False,English,English,45-55 years,,,,True,,,Yes
6126,a100003900,2018-01-15,Email,personalization,False,English,English,55+ years,,,,True,,,Yes
6127,a100003901,2018-01-15,Email,personalization,False,English,English,0-18 years,,,,True,,,Yes
6128,a100003902,2018-01-15,Email,personalization,False,English,English,19-24 years,,,,True,,,Yes
6129,a100003903,2018-01-15,Email,personalization,False,English,English,24-30 years,,,,True,,,Yes
6130,a100003904,2018-01-15,Email,personalization,False,English,English,30-36 years,,,,True,,,Yes
6131,a100003905,2018-01-15,Email,personalization,False,English,English,36-45 years,,,,True,,,Yes
6132,a100003906,2018-01-15,Email,personalization,False,English,English,45-55 years,,,,True,,,Yes
6133,a100003907,2018-01-15,Email,personalization,False,English,English,55+ years,,,,True,,,Yes
6134,a100003908,2018-01-15,Email,personalization,False,English,English,0-18 years,,,,True,,,Yes
6135,a100003909,2018-01-15,Email,personalization,False,English,English,19-24 years,,,,True,,,Yes
6136,a100003910,2018-01-15,Email,personalization,False,English,English,24-30 years,,,,True,,,Yes
6137,a100003911,2018-01-01,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
6138,a100003912,2018-01-01,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6139,a100003913,2018-01-01,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6140,a100003914,2018-01-01,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6141,a100003915,2018-01-01,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6142,a100003916,2018-01-01,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6143,a100003917,2018-01-01,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
6144,a100003918,2018-01-02,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
6145,a100003919,2018-01-02,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6146,a100003920,2018-01-02,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6147,a100003921,2018-01-02,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6148,a100003922,2018-01-02,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6149,a100003923,2018-01-02,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6150,a100003924,2018-01-02,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
6151,a100003925,2018-01-03,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
6152,a100003926,2018-01-03,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6153,a100003927,2018-01-03,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6154,a100003928,2018-01-03,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6155,a100003929,2018-01-03,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6156,a100003930,2018-01-03,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6157,a100003931,2018-01-03,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
6158,a100003932,2018-01-04,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
6159,a100003933,2018-01-04,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6160,a100003934,2018-01-04,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6161,a100003935,2018-01-04,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6162,a100003936,2018-01-04,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6163,a100003937,2018-01-04,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6164,a100003938,2018-01-04,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
6165,a100003939,2018-01-05,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
6166,a100003940,2018-01-05,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6167,a100003941,2018-01-05,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6168,a100003942,2018-01-05,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6169,a100003943,2018-01-05,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6170,a100003944,2018-01-05,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6171,a100003945,2018-01-05,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
6172,a100003946,2018-01-06,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
6173,a100003947,2018-01-06,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6174,a100003948,2018-01-06,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6175,a100003949,2018-01-06,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6176,a100003950,2018-01-06,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6177,a100003951,2018-01-06,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6178,a100003952,2018-01-06,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
6179,a100003953,2018-01-07,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
6180,a100003954,2018-01-07,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6181,a100003955,2018-01-07,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6182,a100003956,2018-01-07,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6183,a100003957,2018-01-07,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6184,a100003958,2018-01-07,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6185,a100003959,2018-01-08,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
6186,a100003960,2018-01-08,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
6187,a100003961,2018-01-08,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6188,a100003962,2018-01-08,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6189,a100003963,2018-01-08,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6190,a100003964,2018-01-08,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6191,a100003965,2018-01-08,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6192,a100003966,2018-01-09,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
6193,a100003967,2018-01-09,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
6194,a100003968,2018-01-09,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6195,a100003969,2018-01-09,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6196,a100003970,2018-01-09,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6197,a100003971,2018-01-09,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6198,a100003972,2018-01-09,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6199,a100003973,2018-01-10,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
6200,a100003974,2018-01-10,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
6201,a100003975,2018-01-10,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6202,a100003976,2018-01-10,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6203,a100003977,2018-01-10,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6204,a100003978,2018-01-10,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6205,a100003979,2018-01-10,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6206,a100003980,2018-01-11,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
6207,a100003981,2018-01-11,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
6208,a100003982,2018-01-11,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6209,a100003983,2018-01-11,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6210,a100003984,2018-01-11,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6211,a100003985,2018-01-11,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6212,a100003986,2018-01-11,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6213,a100003987,2018-01-12,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,,,No
6214,a100003988,2018-01-12,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,,,No
6215,a100003989,2018-01-12,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6216,a100003990,2018-01-12,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6217,a100003991,2018-01-12,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6218,a100003992,2018-01-12,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6219,a100003993,2018-01-12,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6220,a100003994,2018-01-13,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,,,No
6221,a100003995,2018-01-13,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,,,No
6222,a100003996,2018-01-13,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6223,a100003997,2018-01-13,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6224,a100003998,2018-01-13,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6225,a100003999,2018-01-13,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6226,a100004000,2018-01-13,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6227,a100004001,2018-01-14,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,,,No
6228,a100004002,2018-01-14,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,,,No
6229,a100004003,2018-01-14,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6230,a100004004,2018-01-14,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6231,a100004005,2018-01-14,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6232,a100004006,2018-01-14,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6233,a100004007,2018-01-14,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6234,a100004008,2018-01-15,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,,,No
6235,a100004009,2018-01-15,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,,,No
6236,a100004010,2018-01-15,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6237,a100004011,2018-01-15,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6238,a100004012,2018-01-15,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6239,a100004013,2018-01-15,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6240,a100004014,2018-01-15,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6241,a100004015,2018-01-16,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,,,No
6242,a100004016,2018-01-16,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,,,No
6243,a100004017,2018-01-16,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6244,a100004018,2018-01-16,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6245,a100004019,2018-01-16,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6246,a100004020,2018-01-16,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6247,a100004021,2018-01-16,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6248,a100004022,2018-01-17,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,,,No
6249,a100004023,2018-01-17,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,,,No
6250,a100004024,2018-01-17,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6251,a100004025,2018-01-17,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6252,a100004026,2018-01-17,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6253,a100004027,2018-01-17,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6254,a100004028,2018-01-17,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6255,a100004029,2018-01-18,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,,,No
6256,a100004030,2018-01-18,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,,,No
6257,a100004031,2018-01-18,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6258,a100004032,2018-01-18,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6259,a100004033,2018-01-18,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6260,a100004034,2018-01-18,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6261,a100004035,2018-01-18,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6262,a100004036,2018-01-19,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,,,No
6263,a100004037,2018-01-19,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,,,No
6264,a100004038,2018-01-19,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6265,a100004039,2018-01-19,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6266,a100004040,2018-01-19,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6267,a100004041,2018-01-19,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6268,a100004042,2018-01-19,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6269,a100004043,2018-01-20,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,,,No
6270,a100004044,2018-01-20,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,,,No
6271,a100004045,2018-01-20,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6272,a100004046,2018-01-20,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6273,a100004047,2018-01-20,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6274,a100004048,2018-01-20,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6275,a100004049,2018-01-20,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6276,a100004050,2018-01-21,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,,,No
6277,a100004051,2018-01-21,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,,,No
6278,a100004052,2018-01-21,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6279,a100004053,2018-01-26,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6280,a100004054,2018-01-26,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6281,a100004055,2018-01-27,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6282,a100004056,2018-01-27,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6283,a100004057,2018-01-27,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,,,No
6284,a100004058,2018-01-27,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,,,No
6285,a100004059,2018-01-27,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6286,a100004060,2018-01-27,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6287,a100004061,2018-01-27,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6288,a100004062,2018-01-28,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6289,a100004063,2018-01-28,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6290,a100004064,2018-01-28,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,,,No
6291,a100004065,2018-01-28,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,,,No
6292,a100004066,2018-01-28,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6293,a100004067,2018-01-28,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6294,a100004068,2018-01-28,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6295,a100004069,2018-01-29,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6296,a100004070,2018-01-29,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6297,a100004071,2018-01-29,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,,,No
6298,a100004072,2018-01-29,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,,,No
6299,a100004073,2018-01-29,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6300,a100004074,2018-01-29,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6301,a100004075,2018-01-29,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6302,a100004076,2018-01-30,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6303,a100004077,2018-01-30,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6304,a100004078,2018-01-30,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,,,No
6305,a100004079,2018-01-30,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,,,No
6306,a100004080,2018-01-30,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6307,a100004081,2018-01-30,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6308,a100004082,2018-01-30,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6309,a100004083,2018-01-31,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6310,a100004084,2018-01-31,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6311,a100004085,2018-01-31,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,,,No
6312,a100004086,2018-01-31,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,,,No
6313,a100004087,2018-01-31,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6314,a100004088,2018-01-31,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6315,a100004089,2018-01-31,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6316,a100004090,2018-01-01,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6317,a100004091,2018-01-01,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6318,a100004092,2018-01-01,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,,,No
6319,a100004093,2018-01-01,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,,,No
6320,a100004094,2018-01-01,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6321,a100004095,2018-01-01,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6322,a100004096,2018-01-01,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6323,a100004097,2018-01-02,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6324,a100004098,2018-01-02,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6325,a100004099,2018-01-02,House Ads,personalization,False,Spanish,Spanish,24-30 years,,,,True,,,Yes
6326,a100004100,2018-01-02,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,,,No
6327,a100004101,2018-01-02,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6328,a100004102,2018-01-02,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6329,a100004103,2018-01-02,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6330,a100004104,2018-01-03,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6331,a100004105,2018-01-03,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6332,a100004106,2018-01-03,House Ads,personalization,False,Spanish,Spanish,24-30 years,,,,True,,,Yes
6333,a100004107,2018-01-03,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
6334,a100004108,2018-01-03,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6335,a100004109,2018-01-03,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6336,a100004110,2018-01-03,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6337,a100004111,2018-01-04,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6338,a100004112,2018-01-04,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6339,a100004113,2018-01-04,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
6340,a100004114,2018-01-04,House Ads,personalization,False,Spanish,Spanish,30-36 years,,,,True,,,Yes
6341,a100004115,2018-01-04,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6342,a100004116,2018-01-04,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6343,a100004117,2018-01-04,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6344,a100004118,2018-01-05,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6345,a100004119,2018-01-05,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6346,a100004120,2018-01-05,House Ads,personalization,False,Spanish,Spanish,24-30 years,,,,True,,,Yes
6347,a100004121,2018-01-05,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
6348,a100004122,2018-01-05,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
6349,a100004123,2018-01-05,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
6350,a100004124,2018-01-05,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
6351,a100004125,2018-01-06,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6352,a100004126,2018-01-06,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
6353,a100004127,2018-01-06,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
6354,a100004128,2018-01-06,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
6355,a100004129,2018-01-06,House Ads,personalization,False,Spanish,Spanish,36-45 years,,,,True,,,Yes
6356,a100004130,2018-01-06,Push,personalization,False,English,English,45-55 years,,,,True,,,Yes
6357,a100004131,2018-01-06,Facebook,personalization,False,English,English,55+ years,,,,True,,,Yes
6358,a100004132,2018-01-07,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
6359,a100004133,2018-01-07,Instagram,personalization,False,English,English,19-24 years,,,,True,,,Yes
6360,a100004134,2018-01-07,Facebook,personalization,False,English,English,24-30 years,,,,True,,,Yes
6361,a100004135,2018-01-07,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
6362,a100004136,2018-01-07,House Ads,personalization,False,Spanish,Spanish,36-45 years,,,,True,,,Yes
6363,a100004137,2018-01-07,House Ads,personalization,False,Spanish,Spanish,45-55 years,,,,True,,,Yes
6364,a100004138,2018-01-08,Push,personalization,False,English,English,55+ years,,,,True,,,Yes
6365,a100004139,2018-01-08,Facebook,personalization,False,English,English,0-18 years,,,,True,,,Yes
6366,a100004140,2018-01-08,Instagram,personalization,False,English,English,19-24 years,,,,True,,,Yes
6367,a100004141,2018-01-08,Instagram,personalization,False,English,English,24-30 years,,,,True,,,Yes
6368,a100004142,2018-01-08,Facebook,personalization,False,English,English,30-36 years,,,,True,,,Yes
6369,a100004143,2018-01-08,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
6370,a100004144,2018-01-08,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
